"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"37037020702","Census Tract 207.02, Chatham County, North Carolina",3996,65486,3223,350,0,42,0,357,80.7,8.8,0,1.1,0,8.9,19.3,1573,1292,281,82.14,17.86,122,1170,0,281,122,1451,9.4,0,7.8,"Less than 25% P.O.C.","$56000 - $78000"
"37037020800","Census Tract 208, Chatham County, North Carolina",9288,65282,7036,1555,0,109,0,439,75.8,16.7,0,1.2,0,4.7,24.2,4069,3112,957,76.48,23.52,127,2985,12,945,139,3930,4.1,1.3,3.4,"Less than 25% P.O.C.","$56000 - $78000"
"37051000200","Census Tract 2, Cumberland County, North Carolina",2202,16000,190,1738,10,35,0,191,8.6,78.9,0.5,1.6,0,8.7,91.4,992,213,779,21.47,78.53,14,199,23,756,37,955,6.6,3,3.7,"75% or more P.O.C.","Less than $42000"
"37051000500","Census Tract 5, Cumberland County, North Carolina",2288,24657,830,964,92,28,0,277,36.3,42.1,4,1.2,0,12.1,63.7,918,338,580,36.82,63.18,30,308,60,520,90,828,8.9,10.3,9.8,"50% - 75% P.O.C.","Less than $42000"
"37051000600","Census Tract 6, Cumberland County, North Carolina",5566,48699,3092,1697,98,137,0,467,55.6,30.5,1.8,2.5,0,8.4,44.4,2388,1074,1314,44.97,55.03,48,1026,49,1265,97,2291,4.5,3.7,4.1,"25% - 50% P.O.C.","$42000 - $56000"
"37051000701","Census Tract 7.01, Cumberland County, North Carolina",5446,74050,3931,508,0,352,0,432,72.2,9.3,0,6.5,0,7.9,27.8,2263,1482,781,65.49,34.51,107,1375,48,733,155,2108,7.2,6.1,6.8,"25% - 50% P.O.C.","$56000 - $78000"
"37051000702","Census Tract 7.02, Cumberland County, North Carolina",2279,66875,1559,510,0,27,0,154,68.4,22.4,0,1.2,0,6.8,31.6,979,625,354,63.84,36.16,56,569,19,335,75,904,9,5.4,7.7,"25% - 50% P.O.C.","$56000 - $78000"
"37051000800","Census Tract 8, Cumberland County, North Carolina",2684,50982,1750,733,22,20,0,138,65.2,27.3,0.8,0.7,0,5.1,34.8,1326,686,640,51.73,48.27,28,658,43,597,71,1255,4.1,6.7,5.4,"25% - 50% P.O.C.","$42000 - $56000"
"37051000900","Census Tract 9, Cumberland County, North Carolina",4848,41142,2896,1068,44,113,0,266,59.7,22,0.9,2.3,0,5.5,40.3,2261,1012,1249,44.76,55.24,75,937,52,1197,127,2134,7.4,4.2,5.6,"25% - 50% P.O.C.","Less than $42000"
"37051001000","Census Tract 10, Cumberland County, North Carolina",2556,28629,477,1759,33,44,0,148,18.7,68.8,1.3,1.7,0,5.8,81.3,1088,243,845,22.33,77.67,14,229,46,799,60,1028,5.8,5.4,5.5,"75% or more P.O.C.","Less than $42000"
"37051001100","Census Tract 11, Cumberland County, North Carolina",3912,32289,334,3350,11,25,0,44,8.5,85.6,0.3,0.6,0,1.1,91.5,1302,780,522,59.91,40.09,23,757,38,484,61,1241,2.9,7.3,4.7,"75% or more P.O.C.","Less than $42000"
"37051001200","Census Tract 12, Cumberland County, North Carolina",5156,24706,1044,3472,65,59,0,312,20.2,67.3,1.3,1.1,0,6.1,79.8,2344,998,1346,42.58,57.42,0,998,103,1243,103,2241,0,7.7,4.4,"75% or more P.O.C.","Less than $42000"
"37051001400","Census Tract 14, Cumberland County, North Carolina",6257,28579,2847,2414,174,77,0,526,45.5,38.6,2.8,1.2,0,8.4,54.5,2438,1118,1320,45.86,54.14,95,1023,191,1129,286,2152,8.5,14.5,11.7,"50% - 75% P.O.C.","Less than $42000"
"37051001500","Census Tract 15, Cumberland County, North Carolina",2954,42147,1401,1071,85,0,0,291,47.4,36.3,2.9,0,0,9.9,52.6,1105,637,468,57.65,42.35,72,565,49,419,121,984,11.3,10.5,11,"50% - 75% P.O.C.","$42000 - $56000"
"37051001601","Census Tract 16.01, Cumberland County, North Carolina",7461,48634,3679,2321,59,223,38,642,49.3,31.1,0.8,3,0.5,8.6,50.7,2812,1631,1181,58,42,203,1428,67,1114,270,2542,12.4,5.7,9.6,"50% - 75% P.O.C.","$42000 - $56000"
"37051001603","Census Tract 16.03, Cumberland County, North Carolina",3887,38142,1762,1294,82,0,15,497,45.3,33.3,2.1,0,0.4,12.8,54.7,1363,715,648,52.46,47.54,113,602,84,564,197,1166,15.8,13,14.5,"50% - 75% P.O.C.","Less than $42000"
"37051001604","Census Tract 16.04, Cumberland County, North Carolina",8113,53064,2863,3400,214,194,22,1043,35.3,41.9,2.6,2.4,0.3,12.9,64.7,2929,1592,1337,54.35,45.65,200,1392,176,1161,376,2553,12.6,13.2,12.8,"50% - 75% P.O.C.","$42000 - $56000"
"37051001700","Census Tract 17, Cumberland County, North Carolina",9127,42260,3523,3236,293,152,20,1291,38.6,35.5,3.2,1.7,0.2,14.1,61.4,3360,1941,1419,57.77,42.23,173,1768,140,1279,313,3047,8.9,9.9,9.3,"50% - 75% P.O.C.","$42000 - $56000"
"37051001800","Census Tract 18, Cumberland County, North Carolina",2353,41424,1215,722,61,83,0,150,51.6,30.7,2.6,3.5,0,6.4,48.4,1009,542,467,53.72,46.28,28,514,23,444,51,958,5.2,4.9,5.1,"25% - 50% P.O.C.","Less than $42000"
"37051001901","Census Tract 19.01, Cumberland County, North Carolina",1976,42938,907,706,50,12,0,222,45.9,35.7,2.5,0.6,0,11.2,54.1,820,463,357,56.46,43.54,23,440,29,328,52,768,5,8.1,6.3,"50% - 75% P.O.C.","$42000 - $56000"
"37051001902","Census Tract 19.02, Cumberland County, North Carolina",4516,45784,1784,1752,72,80,44,589,39.5,38.8,1.6,1.8,1,13,60.5,1744,1094,650,62.73,37.27,69,1025,71,579,140,1604,6.3,10.9,8,"50% - 75% P.O.C.","$42000 - $56000"
"37051001903","Census Tract 19.03, Cumberland County, North Carolina",4105,35990,1699,1307,157,43,0,660,41.4,31.8,3.8,1,0,16.1,58.6,1683,757,926,44.98,55.02,35,722,81,845,116,1567,4.6,8.7,6.9,"50% - 75% P.O.C.","Less than $42000"
"37051002001","Census Tract 20.01, Cumberland County, North Carolina",3074,48878,1156,1197,8,54,46,433,37.6,38.9,0.3,1.8,1.5,14.1,62.4,1469,409,1060,27.84,72.16,0,409,34,1026,34,1435,0,3.2,2.3,"50% - 75% P.O.C.","$42000 - $56000"
"37051002002","Census Tract 20.02, Cumberland County, North Carolina",4882,41468,1944,1721,22,30,0,796,39.8,35.3,0.5,0.6,0,16.3,60.2,2046,834,1212,40.76,59.24,30,804,64,1148,94,1952,3.6,5.3,4.6,"50% - 75% P.O.C.","Less than $42000"
"37051002100","Census Tract 21, Cumberland County, North Carolina",3839,43191,1842,1068,6,386,43,383,48,27.8,0.2,10.1,1.1,10,52,1798,755,1043,41.99,58.01,50,705,45,998,95,1703,6.6,4.3,5.3,"50% - 75% P.O.C.","$42000 - $56000"
"37051002200","Census Tract 22, Cumberland County, North Carolina",2296,40817,916,791,13,51,9,323,39.9,34.5,0.6,2.2,0.4,14.1,60.1,1148,158,990,13.76,86.24,3,155,45,945,48,1100,1.9,4.5,4.2,"50% - 75% P.O.C.","Less than $42000"
"37051002300","Census Tract 23, Cumberland County, North Carolina",4360,32396,1163,2317,29,68,0,532,26.7,53.1,0.7,1.6,0,12.2,73.3,2077,809,1268,38.95,61.05,36,773,48,1220,84,1993,4.4,3.8,4,"50% - 75% P.O.C.","Less than $42000"
"37051002401","Census Tract 24.01, Cumberland County, North Carolina",1439,21723,184,1104,7,0,0,68,12.8,76.7,0.5,0,0,4.7,87.2,625,148,477,23.68,76.32,15,133,33,444,48,577,10.1,6.9,7.7,"75% or more P.O.C.","Less than $42000"
"37051002402","Census Tract 24.02, Cumberland County, North Carolina",3021,30688,675,1973,35,18,0,219,22.3,65.3,1.2,0.6,0,7.2,77.7,1614,357,1257,22.12,77.88,9,348,24,1233,33,1581,2.5,1.9,2,"75% or more P.O.C.","Less than $42000"
"37051002501","Census Tract 25.01, Cumberland County, North Carolina",7613,51378,2463,3827,51,86,0,484,32.4,50.3,0.7,1.1,0,6.4,67.6,3119,1737,1382,55.69,44.31,72,1665,38,1344,110,3009,4.1,2.7,3.5,"50% - 75% P.O.C.","$42000 - $56000"
"37051002502","Census Tract 25.02, Cumberland County, North Carolina",7852,43337,3053,3044,15,63,0,1123,38.9,38.8,0.2,0.8,0,14.3,61.1,3051,935,2116,30.65,69.35,70,865,58,2058,128,2923,7.5,2.7,4.2,"50% - 75% P.O.C.","$42000 - $56000"
"37051002503","Census Tract 25.03, Cumberland County, North Carolina",4488,50938,2155,1512,0,47,143,464,48,33.7,0,1,3.2,10.3,52,2130,1006,1124,47.23,52.77,35,971,84,1040,119,2011,3.5,7.5,5.6,"50% - 75% P.O.C.","$42000 - $56000"
"37051002504","Census Tract 25.04, Cumberland County, North Carolina",7315,48469,3307,2510,84,271,0,805,45.2,34.3,1.1,3.7,0,11,54.8,2803,1572,1231,56.08,43.92,227,1345,116,1115,343,2460,14.4,9.4,12.2,"50% - 75% P.O.C.","$42000 - $56000"
"37051002600","Census Tract 26, Cumberland County, North Carolina",5241,49823,3384,1137,53,23,0,454,64.6,21.7,1,0.4,0,8.7,35.4,1938,1343,595,69.3,30.7,71,1272,18,577,89,1849,5.3,3,4.6,"25% - 50% P.O.C.","$42000 - $56000"
"37051002700","Census Tract 27, Cumberland County, North Carolina",8289,54006,5113,1892,63,102,3,686,61.7,22.8,0.8,1.2,0,8.3,38.3,3021,2331,690,77.16,22.84,252,2079,24,666,276,2745,10.8,3.5,9.1,"25% - 50% P.O.C.","$42000 - $56000"
"37051002800","Census Tract 28, Cumberland County, North Carolina",6426,62837,4886,755,93,66,0,471,76,11.7,1.4,1,0,7.3,24,2444,1843,601,75.41,24.59,141,1702,33,568,174,2270,7.7,5.5,7.1,"Less than 25% P.O.C.","$56000 - $78000"
"37051002900","Census Tract 29, Cumberland County, North Carolina",4075,49191,2985,755,29,0,0,142,73.3,18.5,0.7,0,0,3.5,26.7,1578,1103,475,69.9,30.1,118,985,55,420,173,1405,10.7,11.6,11,"25% - 50% P.O.C.","$42000 - $56000"
"37051003001","Census Tract 30.01, Cumberland County, North Carolina",13267,78548,7895,2708,774,201,0,1214,59.5,20.4,5.8,1.5,0,9.2,40.5,4394,3480,914,79.2,20.8,510,2970,69,845,579,3815,14.7,7.5,13.2,"25% - 50% P.O.C.","$78000 or more"
"37051003002","Census Tract 30.02, Cumberland County, North Carolina",2697,42500,1865,526,87,0,0,184,69.2,19.5,3.2,0,0,6.8,30.8,1040,808,232,77.69,22.31,73,735,18,214,91,949,9,7.8,8.8,"25% - 50% P.O.C.","$42000 - $56000"
"37051003102","Census Tract 31.02, Cumberland County, North Carolina",5452,85265,3088,1003,99,209,0,675,56.6,18.4,1.8,3.8,0,12.4,43.4,1742,1304,438,74.86,25.14,210,1094,71,367,281,1461,16.1,16.2,16.1,"25% - 50% P.O.C.","$78000 or more"
"37051003103","Census Tract 31.03, Cumberland County, North Carolina",5579,49833,3006,1535,126,39,0,541,53.9,27.5,2.3,0.7,0,9.7,46.1,2078,1437,641,69.15,30.85,115,1322,37,604,152,1926,8,5.8,7.3,"25% - 50% P.O.C.","$42000 - $56000"
"37051003104","Census Tract 31.04, Cumberland County, North Carolina",6916,49616,3889,1743,249,110,0,586,56.2,25.2,3.6,1.6,0,8.5,43.8,2219,1515,704,68.27,31.73,210,1305,157,547,367,1852,13.9,22.3,16.5,"25% - 50% P.O.C.","$42000 - $56000"
"37051003201","Census Tract 32.01, Cumberland County, North Carolina",12694,87123,6825,2892,190,786,0,1551,53.8,22.8,1.5,6.2,0,12.2,46.2,4126,3407,719,82.57,17.43,473,2934,56,663,529,3597,13.9,7.8,12.8,"25% - 50% P.O.C.","$78000 or more"
"37051003203","Census Tract 32.03, Cumberland County, North Carolina",5472,47463,2044,2473,18,131,13,656,37.4,45.2,0.3,2.4,0.2,12,62.6,2292,1097,1195,47.86,52.14,30,1067,106,1089,136,2156,2.7,8.9,5.9,"50% - 75% P.O.C.","$42000 - $56000"
"37051003204","Census Tract 32.04, Cumberland County, North Carolina",8374,49658,3006,3468,0,385,0,1166,35.9,41.4,0,4.6,0,13.9,64.1,3102,1476,1626,47.58,52.42,163,1313,115,1511,278,2824,11,7.1,9,"50% - 75% P.O.C.","$42000 - $56000"
"37051003205","Census Tract 32.05, Cumberland County, North Carolina",5123,59783,1600,2397,5,253,20,591,31.2,46.8,0.1,4.9,0.4,11.5,68.8,1926,1191,735,61.84,38.16,78,1113,98,637,176,1750,6.5,13.3,9.1,"50% - 75% P.O.C.","$56000 - $78000"
"37051003302","Census Tract 33.02, Cumberland County, North Carolina",6131,36396,1257,3707,50,74,0,796,20.5,60.5,0.8,1.2,0,13,79.5,2737,774,1963,28.28,71.72,62,712,94,1869,156,2581,8,4.8,5.7,"75% or more P.O.C.","Less than $42000"
"37051003304","Census Tract 33.04, Cumberland County, North Carolina",7038,48975,1961,3364,0,322,50,1018,27.9,47.8,0,4.6,0.7,14.5,72.1,3125,1522,1603,48.7,51.3,78,1444,76,1527,154,2971,5.1,4.7,4.9,"50% - 75% P.O.C.","$42000 - $56000"
"37051003305","Census Tract 33.05, Cumberland County, North Carolina",6161,34060,1663,2864,58,273,92,769,27,46.5,0.9,4.4,1.5,12.5,73,2886,979,1907,33.92,66.08,77,902,176,1731,253,2633,7.9,9.2,8.8,"50% - 75% P.O.C.","Less than $42000"
"37051003307","Census Tract 33.07, Cumberland County, North Carolina",4235,46667,843,2503,49,152,23,498,19.9,59.1,1.2,3.6,0.5,11.8,80.1,1588,775,813,48.8,51.2,69,706,69,744,138,1450,8.9,8.5,8.7,"75% or more P.O.C.","$42000 - $56000"
"37051003309","Census Tract 33.09, Cumberland County, North Carolina",6546,56304,2747,2070,51,363,0,818,42,31.6,0.8,5.5,0,12.5,58,2670,1310,1360,49.06,50.94,89,1221,125,1235,214,2456,6.8,9.2,8,"50% - 75% P.O.C.","$56000 - $78000"
"37051003310","Census Tract 33.10, Cumberland County, North Carolina",5162,41935,1091,2639,81,207,0,745,21.1,51.1,1.6,4,0,14.4,78.9,1962,780,1182,39.76,60.24,50,730,112,1070,162,1800,6.4,9.5,8.3,"75% or more P.O.C.","Less than $42000"
"37051003311","Census Tract 33.11, Cumberland County, North Carolina",2885,38140,768,1429,40,37,0,464,26.6,49.5,1.4,1.3,0,16.1,73.4,1508,117,1391,7.76,92.24,0,117,50,1341,50,1458,0,3.6,3.3,"50% - 75% P.O.C.","Less than $42000"
"37051003312","Census Tract 33.12, Cumberland County, North Carolina",6671,54692,2065,2938,20,334,81,976,31,44,0.3,5,1.2,14.6,69,2527,1628,899,64.42,35.58,135,1493,12,887,147,2380,8.3,1.3,5.8,"50% - 75% P.O.C.","$42000 - $56000"
"37051003313","Census Tract 33.13, Cumberland County, North Carolina",8160,68264,1816,4228,0,163,21,1530,22.3,51.8,0,2,0.3,18.8,77.7,2494,1523,971,61.07,38.93,258,1265,161,810,419,2075,16.9,16.6,16.8,"75% or more P.O.C.","$56000 - $78000"
"37051003314","Census Tract 33.14, Cumberland County, North Carolina",7618,52836,1811,4032,0,106,0,1250,23.8,52.9,0,1.4,0,16.4,76.2,2792,1458,1334,52.22,47.78,164,1294,138,1196,302,2490,11.2,10.3,10.8,"75% or more P.O.C.","$42000 - $56000"
"37051003401","Census Tract 34.01, Cumberland County, North Carolina",3317,41591,1694,568,20,42,10,781,51.1,17.1,0.6,1.3,0.3,23.5,48.9,860,16,844,1.86,98.14,0,16,180,664,180,680,0,21.3,20.9,"25% - 50% P.O.C.","Less than $42000"
"37051003402","Census Tract 34.02, Cumberland County, North Carolina",3801,NA,2219,515,62,71,17,554,58.4,13.5,1.6,1.9,0.4,14.6,41.6,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"25% - 50% P.O.C.","N/A"
"37051003403","Census Tract 34.03, Cumberland County, North Carolina",4337,36958,2056,765,13,47,29,1155,47.4,17.6,0.3,1.1,0.7,26.6,52.6,981,14,967,1.43,98.57,0,14,93,874,93,888,0,9.6,9.5,"50% - 75% P.O.C.","Less than $42000"
"37051003404","Census Tract 34.04, Cumberland County, North Carolina",2697,NA,1772,385,0,43,13,383,65.7,14.3,0,1.6,0.5,14.2,34.3,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"25% - 50% P.O.C.","N/A"
"37051003405","Census Tract 34.05, Cumberland County, North Carolina",1923,36148,1144,193,25,104,0,380,59.5,10,1.3,5.4,0,19.8,40.5,644,14,630,2.17,97.83,0,14,97,533,97,547,0,15.4,15.1,"25% - 50% P.O.C.","Less than $42000"
"37051003406","Census Tract 34.06, Cumberland County, North Carolina",1642,70893,1139,138,2,27,0,234,69.4,8.4,0.1,1.6,0,14.3,30.6,340,0,340,0,100,0,0,44,296,44,296,NA,12.9,12.9,"25% - 50% P.O.C.","$56000 - $78000"
"37051003407","Census Tract 34.07, Cumberland County, North Carolina",1763,NA,809,428,14,31,11,400,45.9,24.3,0.8,1.8,0.6,22.7,54.1,25,0,25,0,100,0,0,0,25,0,25,NA,0,0,"50% - 75% P.O.C.","N/A"
"37051003408","Census Tract 34.08, Cumberland County, North Carolina",4918,41458,2674,865,51,68,17,1016,54.4,17.6,1,1.4,0.3,20.7,45.6,1712,0,1712,0,100,0,0,19,1693,19,1693,NA,1.1,1.1,"25% - 50% P.O.C.","Less than $42000"
"37051003500","Census Tract 35, Cumberland County, North Carolina",4621,39293,1509,1987,12,168,25,680,32.7,43,0.3,3.6,0.5,14.7,67.3,2053,462,1591,22.5,77.5,42,420,21,1570,63,1990,9.1,1.3,3.1,"50% - 75% P.O.C.","Less than $42000"
"37051003600","Census Tract 36, Cumberland County, North Carolina",5426,36120,2026,2132,31,132,0,589,37.3,39.3,0.6,2.4,0,10.9,62.7,2168,797,1371,36.76,63.24,53,744,166,1205,219,1949,6.6,12.1,10.1,"50% - 75% P.O.C.","Less than $42000"
"37051003700","Census Tract 37, Cumberland County, North Carolina",7144,73404,4736,1452,8,111,48,505,66.3,20.3,0.1,1.6,0.7,7.1,33.7,2588,2205,383,85.2,14.8,180,2025,38,345,218,2370,8.2,9.9,8.4,"25% - 50% P.O.C.","$56000 - $78000"
"37051003800","Census Tract 38, Cumberland County, North Carolina",2754,25241,348,2085,97,7,0,97,12.6,75.7,3.5,0.3,0,3.5,87.4,863,254,609,29.43,70.57,23,231,26,583,49,814,9.1,4.3,5.7,"75% or more P.O.C.","Less than $42000"
"37051980100","Census Tract 9801, Cumberland County, North Carolina",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"37051980200","Census Tract 9802, Cumberland County, North Carolina",441,NA,286,61,12,0,21,30,64.9,13.8,2.7,0,4.8,6.8,35.1,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"25% - 50% P.O.C.","N/A"
"37063000101","Census Tract 1.01, Durham County, North Carolina",3150,55667,1051,1625,16,0,0,426,33.4,51.6,0.5,0,0,13.5,66.6,1304,894,410,68.56,31.44,11,883,46,364,57,1247,1.2,11.2,4.4,"50% - 75% P.O.C.","$42000 - $56000"
"37063000102","Census Tract 1.02, Durham County, North Carolina",4430,43561,1695,1065,1,139,0,1230,38.3,24,0,3.1,0,27.8,61.7,1818,615,1203,33.83,66.17,8,607,94,1109,102,1716,1.3,7.8,5.6,"50% - 75% P.O.C.","$42000 - $56000"
"37063000200","Census Tract 2, Durham County, North Carolina",3343,60000,1696,645,23,7,0,910,50.7,19.3,0.7,0.2,0,27.2,49.3,1206,535,671,44.36,55.64,50,485,50,621,100,1106,9.3,7.5,8.3,"25% - 50% P.O.C.","$56000 - $78000"
"37063000301","Census Tract 3.01, Durham County, North Carolina",2381,41588,1080,826,0,85,0,328,45.4,34.7,0,3.6,0,13.8,54.6,1133,373,760,32.92,67.08,0,373,34,726,34,1099,0,4.5,3,"50% - 75% P.O.C.","Less than $42000"
"37063000302","Census Tract 3.02, Durham County, North Carolina",3819,84826,2448,348,0,121,0,694,64.1,9.1,0,3.2,0,18.2,35.9,1573,782,791,49.71,50.29,79,703,20,771,99,1474,10.1,2.5,6.3,"25% - 50% P.O.C.","$78000 or more"
"37063000401","Census Tract 4.01, Durham County, North Carolina",2900,95375,2419,136,0,59,5,200,83.4,4.7,0,2,0.2,6.9,16.6,1225,886,339,72.33,27.67,83,803,6,333,89,1136,9.4,1.8,7.3,"Less than 25% P.O.C.","$78000 or more"
"37063000402","Census Tract 4.02, Durham County, North Carolina",2337,47000,1841,84,0,134,0,183,78.8,3.6,0,5.7,0,7.8,21.2,1374,283,1091,20.6,79.4,4,279,20,1071,24,1350,1.4,1.8,1.7,"Less than 25% P.O.C.","$42000 - $56000"
"37063000500","Census Tract 5, Durham County, North Carolina",4532,31892,1316,2290,6,349,0,489,29,50.5,0.1,7.7,0,10.8,71,1567,427,1140,27.25,72.75,66,361,74,1066,140,1427,15.5,6.5,8.9,"50% - 75% P.O.C.","Less than $42000"
"37063000600","Census Tract 6, Durham County, North Carolina",5504,47500,2917,991,17,122,0,1038,53,18,0.3,2.2,0,18.9,47,2254,1032,1222,45.79,54.21,60,972,22,1200,82,2172,5.8,1.8,3.6,"25% - 50% P.O.C.","$42000 - $56000"
"37063000700","Census Tract 7, Durham County, North Carolina",3682,61729,2526,617,0,146,0,247,68.6,16.8,0,4,0,6.7,31.4,1873,903,970,48.21,51.79,0,903,0,970,0,1873,0,0,0,"25% - 50% P.O.C.","$56000 - $78000"
"37063000900","Census Tract 9, Durham County, North Carolina",1710,32500,234,920,0,16,17,500,13.7,53.8,0,0.9,1,29.2,86.3,642,181,461,28.19,71.81,7,174,64,397,71,571,3.9,13.9,11.1,"75% or more P.O.C.","Less than $42000"
"37063001001","Census Tract 10.01, Durham County, North Carolina",3706,30595,466,2167,29,21,0,972,12.6,58.5,0.8,0.6,0,26.2,87.4,1360,355,1005,26.1,73.9,12,343,172,833,184,1176,3.4,17.1,13.5,"75% or more P.O.C.","Less than $42000"
"37063001002","Census Tract 10.02, Durham County, North Carolina",5931,21107,467,2194,46,176,0,2892,7.9,37,0.8,3,0,48.8,92.1,2242,533,1709,23.77,76.23,131,402,179,1530,310,1932,24.6,10.5,13.8,"75% or more P.O.C.","Less than $42000"
"37063001100","Census Tract 11, Durham County, North Carolina",3183,24209,554,1982,20,0,0,621,17.4,62.3,0.6,0,0,19.5,82.6,1346,212,1134,15.75,84.25,35,177,93,1041,128,1218,16.5,8.2,9.5,"75% or more P.O.C.","Less than $42000"
"37063001301","Census Tract 13.01, Durham County, North Carolina",1382,31683,46,1139,0,5,0,177,3.3,82.4,0,0.4,0,12.8,96.7,543,111,432,20.44,79.56,0,111,44,388,44,499,0,10.2,8.1,"75% or more P.O.C.","Less than $42000"
"37063001303","Census Tract 13.03, Durham County, North Carolina",3985,37540,509,3095,14,87,0,147,12.8,77.7,0.4,2.2,0,3.7,87.2,711,268,443,37.69,62.31,31,237,25,418,56,655,11.6,5.6,7.9,"75% or more P.O.C.","Less than $42000"
"37063001304","Census Tract 13.04, Durham County, North Carolina",3411,30332,72,2330,0,0,0,640,2.1,68.3,0,0,0,18.8,97.9,1188,255,933,21.46,78.54,11,244,181,752,192,996,4.3,19.4,16.2,"75% or more P.O.C.","Less than $42000"
"37063001400","Census Tract 14, Durham County, North Carolina",2397,27628,37,1945,0,0,0,387,1.5,81.1,0,0,0,16.1,98.5,827,163,664,19.71,80.29,0,163,146,518,146,681,0,22,17.7,"75% or more P.O.C.","Less than $42000"
"37063001501","Census Tract 15.01, Durham County, North Carolina",3387,NA,1572,874,0,585,13,290,46.4,25.8,0,17.3,0.4,8.6,53.6,17,0,17,0,100,0,0,0,17,0,17,NA,0,0,"50% - 75% P.O.C.","N/A"
